137	2012-10-18	2012-10-30 22:53:41	3	4387	72	10.14.152.33	libraryPrep	LP 2090	3
138	2012-10-18	2012-10-29 22:03:21	3	4410	72	10.14.152.33	UCT	Not already prepped, so try existing library	3
139	2012-10-18	2012-10-29 22:03:21	3	4452	72	10.14.152.33	UCT	Not already prepped, so try existing library	3
140	2012-10-18	2012-10-29 22:03:21	3	4453	72	10.14.152.33	UCT	Not already prepped, so try existing library	3
141	2012-10-18	2012-10-29 22:03:21	1	7237	72	192.168.180.79	DTP	For tbolt.	6
142	2012-10-18	2012-10-30 22:53:41	3	4895	72	10.14.152.33	libraryPrep	LP 3116	3
143	2012-10-19	2012-10-29 22:03:21	1	4276	72	pcruz_10.14.152.89	DTP	\N	1
144	2012-10-19	2012-10-29 22:03:21	1	4714	72	amaroo_10.14.154.88	DTP	\N	1
145	2012-10-19	2012-10-29 22:03:21	3	4433	72	amaroo_10.14.154.88	DTP	\N	6
146	2012-10-19	2012-10-29 22:03:21	1	6249	72	kviaud_10.14.152.41	DTP	\N	1
147	2012-10-19	2012-10-29 22:03:21	2	6239	72	kviaud_10.14.152.41	DTP	\N	2
148	2012-10-19	2012-10-29 22:03:21	1	6248	72	kviaud_10.14.152.41	DTP	\N	1
149	2012-10-19	2012-10-29 22:03:21	1	6247	72	kviaud_10.14.152.41	DTP	\N	1
150	2012-10-19	2012-10-29 22:03:21	1	6246	72	kviaud_10.14.152.41	DTP	\N	1
151	2012-10-19	2012-10-29 22:03:21	1	6243	72	kviaud_10.14.152.41	DTP	\N	1
152	2012-10-19	2012-10-29 22:03:21	1	6241	72	kviaud_10.14.152.41	DTP	\N	1
153	2012-10-19	2012-10-29 22:03:21	1	6240	72	kviaud_10.14.152.41	DTP	\N	1
154	2012-10-19	2012-10-29 22:03:21	1	4177	72	kgietzen_10.14.152.33	DTP	\N	2
155	2012-10-19	2012-10-27 00:48:23	4	6181	74	192.168.180.87	libraryPrep	\N	0
156	2012-10-19	2012-10-19 20:33:57	4	6128	74	10.14.154.95	libraryPrep	\N	0
157	2012-10-19	2012-10-19 20:34:03	4	6128	74	10.14.154.95	libraryPrep	\N	0
158	2012-10-19	2012-10-30 22:48:17	4	6128	72	10.14.154.94	DTP	\N	4
159	2012-10-19	2012-10-30 22:48:17	4	6134	72	10.14.154.94	DTP	\N	4
160	2012-10-19	2012-10-19 20:38:05	4	6135	74	10.14.154.95	libraryPrep	\N	0
161	2012-10-19	2012-10-30 22:48:17	4	6135	72	10.14.154.94	DTP	\N	4
162	2012-10-19	2012-10-29 22:03:21	3	5209	72	amaroo_10.14.154.88	DTP	\N	3
163	2012-10-19	2012-10-30 22:53:41	3	4896	72	10.14.152.33	libraryPrep	LP 3107	3
164	2012-10-19	2012-11-07 14:01:52	3	5205	72	amaroo_10.14.154.88	DTP	\N	6
165	2012-10-19	2012-10-30 22:53:41	3	4894	72	10.14.152.33	libraryPrep	LP 3107	3
166	2012-10-19	2012-10-30 22:53:41	3	4901	72	10.14.152.33	libraryPrep	LP 3107	3
167	2012-10-19	2012-10-30 22:53:41	3	4902	72	10.14.152.33	libraryPrep	LP 3107	3
168	2012-10-19	2012-10-30 22:53:41	3	4903	72	10.14.152.33	libraryPrep	LP 3107	3
169	2012-10-19	2012-10-30 22:53:41	3	4904	72	10.14.152.33	libraryPrep	LP 3107	3
