29	7690	1222	3722	8	HumanNCBI37_U	N	0	\N	52f5e59c0ed1279402ab07f8f979da41	/illumina/upload/services/120605_SN9192_0389_AD13NAACXX_Harvard/SampleSheet.csv	\N
30	7491	1192	3723	1	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
31	7643	1233	3723	1	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
32	7644	1233	3723	2	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
33	7492	1192	3724	2	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
34	7645	1233	3724	3	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
35	7646	1233	3724	4	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
36	7493	1192	3725	3	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
37	7647	1233	3725	5	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
38	7648	1233	3725	6	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
39	7494	1192	3726	4	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
40	7649	1233	3726	7	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
41	7650	1233	3726	8	HumanNCBI37_U	N	0	\N	3b57023b7e9fb1ce365ee2e87fa6baa1	/illumina/upload/services/120605_SN152_0626_AD13LBACXX_Harvard3/SampleSheet.csv	\N
42	7495	1192	3727	5	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
43	7667	1229	3727	1	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
44	7668	1229	3727	2	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
