1400	244	47	4		N	0	\N	6365c182aa405db3537be25b70c6a0c9	/isilon/RUO/Runs/111114_SN1005_0103_AD0FNLACXX_EXPERIMENT/SampleSheet.csv	2012-10-22 21:31:11
1401	244	47	5		N	0	\N	6365c182aa405db3537be25b70c6a0c9	/isilon/RUO/Runs/111114_SN1005_0103_AD0FNLACXX_EXPERIMENT/SampleSheet.csv	2012-10-22 21:31:11
2052	374	47	4		N	11	\N	8ccb38c720609f9080aeeb9c548144f6	/isilon/RUO/Runs/111208_SN1005_0111_BD0JV6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1229	238	48	2		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1230	238	48	3		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1231	238	48	4		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1232	238	49	5		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1233	238	49	6		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1234	238	49	7		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1235	238	50	8		N	0	\N	7e8fb915b5a84b7d60a769e69755d992	/isilon/RUO/Runs/111113_SN901_0127_BC09VBACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1236	235	50	1		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1237	235	50	2		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1944	363	50	8		N	0	\N	b7e986463fa3d7a4584ce88162ccfe66	/isilon/RUO/Runs/111206_SN380_0259_AC0CK9ACXX_GtechCatchup/SampleSheet.csv	2012-10-22 21:31:11
1961	359	50	1		N	0	\N	3b24a3676f1e1beb794453dbf70dbc26	/isilon/RUO/Runs/111206_SN380_0260_BC0CKGACXX_GtechCatchupKnome/SampleSheet.csv	2012-10-22 21:31:11
1432	219	51	4		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1433	219	51	5		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1434	219	51	6		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1311	229	52	4		N	0	\N	d330c3786e3d2a4a4f6caa1d7f00be3a	/isilon/RUO/Runs/111111_SN900_0091_AC0A28ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1312	229	52	5		N	0	\N	d330c3786e3d2a4a4f6caa1d7f00be3a	/isilon/RUO/Runs/111111_SN900_0091_AC0A28ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1313	229	52	6		N	0	\N	d330c3786e3d2a4a4f6caa1d7f00be3a	/isilon/RUO/Runs/111111_SN900_0091_AC0A28ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1268	217	59	1		N	0	\N	ae766d8492ff6913dc36df24003b9990	/isilon/RUO/Runs/111109_SN907_0141_AD0FNRACXX_GenentechOSU/SampleSheet.csv	2012-10-22 21:31:11
1435	219	59	7		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1436	219	59	8		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1238	235	68	3		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1239	235	68	4		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1240	235	68	5		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2020	372	73	4		N	10	\N	3f5a8af00b5decf540143b9756f3cbef	/isilon/RUO/Runs/111208_SN899_0117_AD0JFJACXX_GtechCleanup5/SampleSheet.csv	2012-10-22 21:31:11
2021	372	73	5		N	10	\N	3f5a8af00b5decf540143b9756f3cbef	/isilon/RUO/Runs/111208_SN899_0117_AD0JFJACXX_GtechCleanup5/SampleSheet.csv	2012-10-22 21:31:11
2022	372	73	6		N	10	\N	3f5a8af00b5decf540143b9756f3cbef	/isilon/RUO/Runs/111208_SN899_0117_AD0JFJACXX_GtechCleanup5/SampleSheet.csv	2012-10-22 21:31:11
2306	402	73	1		N	0	\N	29b001850aa7f7dc31b8a522883289c6	/isilon/RUO/Runs/111212_SN905_0112_AC0C39ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2307	402	73	2		N	0	\N	29b001850aa7f7dc31b8a522883289c6	/isilon/RUO/Runs/111212_SN905_0112_AC0C39ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2308	402	73	3		N	0	\N	29b001850aa7f7dc31b8a522883289c6	/isilon/RUO/Runs/111212_SN905_0112_AC0C39ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2384	418	73	2		N	0	\N	a8eebf75e49395101f0251b85828ebd0	/isilon/RUO/Runs/111218_SN940_0131_AC0EURACXX_GtechCatchup3/SampleSheet.csv	2012-10-22 21:31:11
2385	418	73	3		N	0	\N	a8eebf75e49395101f0251b85828ebd0	/isilon/RUO/Runs/111218_SN940_0131_AC0EURACXX_GtechCatchup3/SampleSheet.csv	2012-10-22 21:31:11
2386	418	73	4		N	0	\N	a8eebf75e49395101f0251b85828ebd0	/isilon/RUO/Runs/111218_SN940_0131_AC0EURACXX_GtechCatchup3/SampleSheet.csv	2012-10-22 21:31:11
1241	235	74	6		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1242	235	74	7		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1243	235	74	8		N	0	\N	4a6f27d37fdf2eb90d6624befc51485b	/isilon/RUO/Runs/111113_SN901_0126_AC0A47ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1884	346	76	4		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1885	346	76	5		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1886	346	76	6		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1962	359	76	2		N	11	\N	3b24a3676f1e1beb794453dbf70dbc26	/isilon/RUO/Runs/111206_SN380_0260_BC0CKGACXX_GtechCatchupKnome/SampleSheet.csv	2012-10-22 21:31:11
2097	381	76	1		N	11	\N	6cce6f96ca286b507477778f57fcd1a8	/isilon/RUO/Runs/111209_SN1017_0112_BD0J3EACXX_Gtechcleanup8/SampleSheet.csv	2012-10-22 21:31:11
2213	378	76	5		N	11	\N	445c04d18b4b7c98d32270741e755b86	/isilon/RUO/Runs/111209_SN1017_0111_AC0CATACXX_Gtechcleanup7/SampleSheet.csv	2012-10-22 21:31:11
2216	378	76	8		N	0	\N	445c04d18b4b7c98d32270741e755b86	/isilon/RUO/Runs/111209_SN1017_0111_AC0CATACXX_Gtechcleanup7/SampleSheet.csv	2012-10-22 21:31:11
1946	355	79	2		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1947	355	79	3		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1948	355	79	4		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2177	391	82	1		N	0	\N	429f90437ab0574a7f1c7a6c1ac97c85	/isilon/RUO/Runs/111210_SN941_0118_BD0HV8ACXX_GtechCleanup11/SampleSheet.csv	2012-10-22 21:31:11
2207	386	82	7		N	0	\N	d2ad8709e5b4d747631c9e32e8cff425	/isilon/RUO/Runs/111210_SN901_0138_BD0J15ACXX_GtechCleanUp10/SampleSheet.csv	2012-10-22 21:31:11
2208	386	82	8		N	0	\N	d2ad8709e5b4d747631c9e32e8cff425	/isilon/RUO/Runs/111210_SN901_0138_BD0J15ACXX_GtechCleanUp10/SampleSheet.csv	2012-10-22 21:31:11
